Cur_Team,Opponent,elo_i,opp_elo_i,pred
NYA,SDA,1613.9209,1327.7251,10
NYA,CAP,1613.9209,1516.371,3
NYA,SAA,1613.9209,1622.063,0
NYA,NOJ,1613.9209,1349.8588,9
NYA,MMS,1613.9209,1374.5734,8
NYA,DNA,1613.9209,1618.8855,0
NYA,SSL,1613.9209,1449.8413,6
NYA,WSB,1613.9209,1560.2122,2
NYA,KCK,1613.9209,1438.9736,6
NYA,SDS,1613.9209,1365.5189,9
NYA,IND,1613.9209,1504.8713,4
NYA,NYN,1613.9209,1290.3521,11
NYA,DEN,1613.9209,1422.3618,7
NYA,SAS,1613.9209,1720.9634,-4
NYA,NJN,1613.9209,1326.9081,10
NYA,SDC,1613.9209,1413.1757,7
NYA,UTA,1613.9209,1555.2854,2
NYA,DAL,1613.9209,1556.583,2
NYA,LAC,1613.9209,1694.5431,-3
NYA,SAC,1613.9209,1418.2802,7
NYA,CHH,1613.9209,1553.0612,2
NYA,MIA,1613.9209,1455.8601,6
NYA,MIN,1613.9209,1263.958,12
NYA,ORL,1613.9209,1311.8915,11
NYA,VAN,1613.9209,1352.9355,9
NYA,TOR,1613.9209,1500.3939,4
NYA,WAS,1613.9209,1546.1045,2
NYA,MEM,1613.9209,1608.3455,0
NYA,NOH,1613.9209,1401.8344,7
NYA,CHA,1613.9209,1513.004,4
NYA,NOK,1613.9209,1499.1818,4
NYA,OKC,1613.9209,1583.2285,1
NYA,BRK,1613.9209,1457.7372,5
NYA,NOP,1613.9209,1526.5709,3
NYA,CHO,1613.9209,1400.7305,7
MMF,TRH,1208.356,1208.3134,0
MMF,NYK,1208.356,1255.6846,-2
MMF,CHS,1208.356,1482.5576,-10
MMF,DTF,1208.356,1199.1213,0
MMF,WSC,1208.356,1370.736,-6
MMF,BOS,1208.356,1524.5715,-11
MMF,PRO,1208.356,1230.696,-1
MMF,PIT,1208.356,1111.4615,3
MMF,STB,1208.356,1395.8203,-7
MMF,CLR,1208.356,1287.1998,-3
MMF,PHW,1208.356,1569.9929,-13
MMF,BLB,1208.356,1268.1525,-2
MMF,INJ,1208.356,1312.3342,-4
MMF,FTW,1208.356,1433.4027,-8
MMF,MNL,1208.356,1461.1439,-9
MMF,ROC,1208.356,1462.6226,-9
MMF,TRI,1208.356,1398.8395,-7
MMF,DNN,1208.356,1171.1479,1
MMF,INO,1208.356,1439.172,-8
MMF,SHE,1208.356,1300.2838,-3
MMF,WAT,1208.356,1330.1293,-4
MMF,AND,1208.356,1525.3302,-11
MMF,SYR,1208.356,1559.7542,-12
MMF,MLH,1208.356,1467.2375,-9
MMF,STL,1208.356,1526.5026,-11
MMF,DET,1208.356,1461.0784,-9
MMF,CIN,1208.356,1401.92,-7
MMF,LAL,1208.356,1283.2395,-3
MMF,CHP,1208.356,1253.2574,-2
MMF,CHZ,1208.356,1361.585,-5
MMF,SFW,1208.356,1410.2909,-7
MMF,BAL,1208.356,1510.1842,-11
MMF,PHI,1208.356,1276.1891,-2
MMF,CHI,1208.356,1591.0453,-13
MMF,SEA,1208.356,1303.0555,-3
MMF,OAK,1208.356,1530.7813,-11
MMF,ANA,1208.356,1157.6787,2
MMF,INA,1208.356,1505.9175,-10
MMF,SDR,1208.356,1497.4712,-10
MMF,KEN,1208.356,1546.7833,-12
MMF,DNR,1208.356,1399.2731,-7
MMF,DLC,1208.356,1337.0886,-5
MMF,HSM,1208.356,1218.2058,0
MMF,NOB,1208.356,1404.6008,-7
MMF,MNM,1208.356,1363.6349,-5
MMF,NJA,1208.356,1288.5856,-3
MMF,PTP,1208.356,1285.795,-3
MMF,ATL,1208.356,1580.7914,-13
MMF,MIL,1208.356,1443.2714,-8
MMF,PHO,1208.356,1466.8416,-9
MMF,NYA,1208.356,1613.9209,-14
MMF,MNP,1208.356,1305.5549,-3
MMF,LAS,1208.356,1437.8818,-8
MMF,CAR,1208.356,1457.708,-9
MMF,WSA,1208.356,1423.321,-8
MMF,BUF,1208.356,1362.5,-5
MMF,CLE,1208.356,1692.0859,-17
MMF,UTS,1208.356,1458.4646,-9
MMF,FLO,1208.356,1359.4403,-5
MMF,PTC,1208.356,1222.6328,-1
MMF,POR,1208.356,1556.7389,-12
MMF,VIR,1208.356,1284.5851,-3
MMF,TEX,1208.356,1337.9463,-5
MMF,MMP,1208.356,1260.14,-2
MMF,HOU,1208.356,1654.6359,-16
MMF,GSW,1208.356,1822.2881,-22
MMF,KCO,1208.356,1469.8723,-9
MMF,MMT,1208.356,1296.172,-3
MMF,SDA,1208.356,1327.7251,-4
MMF,CAP,1208.356,1516.371,-11
MMF,SAA,1208.356,1622.063,-15
MMF,NOJ,1208.356,1349.8588,-5
MMF,MMS,1208.356,1374.5734,-6
MMF,DNA,1208.356,1618.8855,-14
MMF,SSL,1208.356,1449.8413,-8
MMF,WSB,1208.356,1560.2122,-12
MMF,KCK,1208.356,1438.9736,-8
MMF,SDS,1208.356,1365.5189,-6
MMF,IND,1208.356,1504.8713,-10
MMF,NYN,1208.356,1290.3521,-3
MMF,DEN,1208.356,1422.3618,-8
MMF,SAS,1208.356,1720.9634,-18
MMF,NJN,1208.356,1326.9081,-4
MMF,SDC,1208.356,1413.1757,-7
MMF,UTA,1208.356,1555.2854,-12
MMF,DAL,1208.356,1556.583,-12
MMF,LAC,1208.356,1694.5431,-17
MMF,SAC,1208.356,1418.2802,-7
MMF,CHH,1208.356,1553.0612,-12
MMF,MIA,1208.356,1455.8601,-9
MMF,MIN,1208.356,1263.958,-2
MMF,ORL,1208.356,1311.8915,-4
MMF,VAN,1208.356,1352.9355,-5
MMF,TOR,1208.356,1500.3939,-10
MMF,WAS,1208.356,1546.1045,-12
MMF,MEM,1208.356,1608.3455,-14
MMF,NOH,1208.356,1401.8344,-7
MMF,CHA,1208.356,1513.004,-11
MMF,NOK,1208.356,1499.1818,-10
MMF,OKC,1208.356,1583.2285,-13
MMF,BRK,1208.356,1457.7372,-9
MMF,NOP,1208.356,1526.5709,-11
MMF,CHO,1208.356,1400.7305,-7
MNP,TRH,1305.5549,1208.3134,3
MNP,NYK,1305.5549,1255.6846,2
MNP,CHS,1305.5549,1482.5576,-6
MNP,DTF,1305.5549,1199.1213,4
MNP,WSC,1305.5549,1370.736,-2
MNP,BOS,1305.5549,1524.5715,-8
MNP,PRO,1305.5549,1230.696,3
MNP,PIT,1305.5549,1111.4615,7
MNP,STB,1305.5549,1395.8203,-3
MNP,CLR,1305.5549,1287.1998,1
MNP,PHW,1305.5549,1569.9929,-9
MNP,BLB,1305.5549,1268.1525,1
MNP,INJ,1305.5549,1312.3342,0
MNP,FTW,1305.5549,1433.4027,-5
MNP,MNL,1305.5549,1461.1439,-5
MNP,ROC,1305.5549,1462.6226,-6
MNP,TRI,1305.5549,1398.8395,-3
MNP,DNN,1305.5549,1171.1479,5
MNP,INO,1305.5549,1439.172,-5
MNP,SHE,1305.5549,1300.2838,0
MNP,WAT,1305.5549,1330.1293,-1
MNP,AND,1305.5549,1525.3302,-8
MNP,SYR,1305.5549,1559.7542,-9
MNP,MLH,1305.5549,1467.2375,-6
MNP,STL,1305.5549,1526.5026,-8
MNP,DET,1305.5549,1461.0784,-5
MNP,CIN,1305.5549,1401.92,-3
MNP,LAL,1305.5549,1283.2395,1
MNP,CHP,1305.5549,1253.2574,2
MNP,CHZ,1305.5549,1361.585,-2
MNP,SFW,1305.5549,1410.2909,-4
MNP,BAL,1305.5549,1510.1842,-7
MNP,PHI,1305.5549,1276.1891,1
MNP,CHI,1305.5549,1591.0453,-10
MNP,SEA,1305.5549,1303.0555,0
MNP,OAK,1305.5549,1530.7813,-8
MNP,ANA,1305.5549,1157.6787,5
MNP,INA,1305.5549,1505.9175,-7
MNP,SDR,1305.5549,1497.4712,-7
MNP,KEN,1305.5549,1546.7833,-8
MNP,DNR,1305.5549,1399.2731,-3
MNP,DLC,1305.5549,1337.0886,-1
MNP,HSM,1305.5549,1218.2058,3
MNP,NOB,1305.5549,1404.6008,-3
MNP,MNM,1305.5549,1363.6349,-2
MNP,NJA,1305.5549,1288.5856,1
MNP,PTP,1305.5549,1285.795,1
MNP,ATL,1305.5549,1580.7914,-10
MNP,MIL,1305.5549,1443.2714,-5
MNP,PHO,1305.5549,1466.8416,-6
MNP,NYA,1305.5549,1613.9209,-11
MNP,MMF,1305.5549,1208.356,3
MNP,LAS,1305.5549,1437.8818,-5
MNP,CAR,1305.5549,1457.708,-5
MNP,WSA,1305.5549,1423.321,-4
MNP,BUF,1305.5549,1362.5,-2
MNP,CLE,1305.5549,1692.0859,-14
MNP,UTS,1305.5549,1458.4646,-5
MNP,FLO,1305.5549,1359.4403,-2
MNP,PTC,1305.5549,1222.6328,3
MNP,POR,1305.5549,1556.7389,-9
MNP,VIR,1305.5549,1284.5851,1
MNP,TEX,1305.5549,1337.9463,-1
MNP,MMP,1305.5549,1260.14,2
MNP,HOU,1305.5549,1654.6359,-12
MNP,GSW,1305.5549,1822.2881,-18
MNP,KCO,1305.5549,1469.8723,-6
MNP,MMT,1305.5549,1296.172,0
MNP,SDA,1305.5549,1327.7251,-1
MNP,CAP,1305.5549,1516.371,-7
MNP,SAA,1305.5549,1622.063,-11
MNP,NOJ,1305.5549,1349.8588,-2
MNP,MMS,1305.5549,1374.5734,-2
MNP,DNA,1305.5549,1618.8855,-11
MNP,SSL,1305.5549,1449.8413,-5
MNP,WSB,1305.5549,1560.2122,-9
MNP,KCK,1305.5549,1438.9736,-5
MNP,SDS,1305.5549,1365.5189,-2
MNP,IND,1305.5549,1504.8713,-7
MNP,NYN,1305.5549,1290.3521,0
MNP,DEN,1305.5549,1422.3618,-4
MNP,SAS,1305.5549,1720.9634,-15
MNP,NJN,1305.5549,1326.9081,-1
MNP,SDC,1305.5549,1413.1757,-4
MNP,UTA,1305.5549,1555.2854,-9
MNP,DAL,1305.5549,1556.583,-9
MNP,LAC,1305.5549,1694.5431,-14
MNP,SAC,1305.5549,1418.2802,-4
MNP,CHH,1305.5549,1553.0612,-9
MNP,MIA,1305.5549,1455.8601,-5
MNP,MIN,1305.5549,1263.958,1
MNP,ORL,1305.5549,1311.8915,0
MNP,VAN,1305.5549,1352.9355,-2
MNP,TOR,1305.5549,1500.3939,-7
MNP,WAS,1305.5549,1546.1045,-8
MNP,MEM,1305.5549,1608.3455,-11
MNP,NOH,1305.5549,1401.8344,-3
MNP,CHA,1305.5549,1513.004,-7
MNP,NOK,1305.5549,1499.1818,-7
MNP,OKC,1305.5549,1583.2285,-10
MNP,BRK,1305.5549,1457.7372,-5
MNP,NOP,1305.5549,1526.5709,-8
MNP,CHO,1305.5549,1400.7305,-3
LAS,TRH,1437.8818,1208.3134,8
LAS,NYK,1437.8818,1255.6846,6
LAS,CHS,1437.8818,1482.5576,-2
LAS,DTF,1437.8818,1199.1213,8
LAS,WSC,1437.8818,1370.736,2
LAS,BOS,1437.8818,1524.5715,-3
LAS,PRO,1437.8818,1230.696,7
LAS,PIT,1437.8818,1111.4615,11
LAS,STB,1437.8818,1395.8203,1
LAS,CLR,1437.8818,1287.1998,5
LAS,PHW,1437.8818,1569.9929,-5
LAS,BLB,1437.8818,1268.1525,6
LAS,INJ,1437.8818,1312.3342,4
LAS,FTW,1437.8818,1433.4027,0
LAS,MNL,1437.8818,1461.1439,-1
LAS,ROC,1437.8818,1462.6226,-1
LAS,TRI,1437.8818,1398.8395,1
LAS,DNN,1437.8818,1171.1479,9
LAS,INO,1437.8818,1439.172,0
LAS,SHE,1437.8818,1300.2838,5
LAS,WAT,1437.8818,1330.1293,4
LAS,AND,1437.8818,1525.3302,-3
LAS,SYR,1437.8818,1559.7542,-4
LAS,MLH,1437.8818,1467.2375,-1
LAS,STL,1437.8818,1526.5026,-3
LAS,DET,1437.8818,1461.0784,-1
LAS,CIN,1437.8818,1401.92,1
LAS,LAL,1437.8818,1283.2395,5
LAS,CHP,1437.8818,1253.2574,6
LAS,CHZ,1437.8818,1361.585,3
LAS,SFW,1437.8818,1410.2909,1
LAS,BAL,1437.8818,1510.1842,-3
LAS,PHI,1437.8818,1276.1891,6
LAS,CHI,1437.8818,1591.0453,-5
LAS,SEA,1437.8818,1303.0555,5
LAS,OAK,1437.8818,1530.7813,-3
LAS,ANA,1437.8818,1157.6787,10
LAS,INA,1437.8818,1505.9175,-2
LAS,SDR,1437.8818,1497.4712,-2
LAS,KEN,1437.8818,1546.7833,-4
LAS,DNR,1437.8818,1399.2731,1
LAS,DLC,1437.8818,1337.0886,4
LAS,HSM,1437.8818,1218.2058,8
LAS,NOB,1437.8818,1404.6008,1
LAS,MNM,1437.8818,1363.6349,3
LAS,NJA,1437.8818,1288.5856,5
LAS,PTP,1437.8818,1285.795,5
LAS,ATL,1437.8818,1580.7914,-5
LAS,MIL,1437.8818,1443.2714,0
LAS,PHO,1437.8818,1466.8416,-1
LAS,NYA,1437.8818,1613.9209,-6
LAS,MMF,1437.8818,1208.356,8
LAS,MNP,1437.8818,1305.5549,5
LAS,CAR,1437.8818,1457.708,-1
LAS,WSA,1437.8818,1423.321,0
LAS,BUF,1437.8818,1362.5,3
LAS,CLE,1437.8818,1692.0859,-9
LAS,UTS,1437.8818,1458.4646,-1
LAS,FLO,1437.8818,1359.4403,3
LAS,PTC,1437.8818,1222.6328,8
LAS,POR,1437.8818,1556.7389,-4
LAS,VIR,1437.8818,1284.5851,5
LAS,TEX,1437.8818,1337.9463,3
LAS,MMP,1437.8818,1260.14,6
LAS,HOU,1437.8818,1654.6359,-8
LAS,GSW,1437.8818,1822.2881,-13
LAS,KCO,1437.8818,1469.8723,-1
LAS,MMT,1437.8818,1296.172,5
LAS,SDA,1437.8818,1327.7251,4
LAS,CAP,1437.8818,1516.371,-3
LAS,SAA,1437.8818,1622.063,-6
LAS,NOJ,1437.8818,1349.8588,3
LAS,MMS,1437.8818,1374.5734,2
LAS,DNA,1437.8818,1618.8855,-6
LAS,SSL,1437.8818,1449.8413,0
LAS,WSB,1437.8818,1560.2122,-4
LAS,KCK,1437.8818,1438.9736,0
LAS,SDS,1437.8818,1365.5189,3
LAS,IND,1437.8818,1504.8713,-2
LAS,NYN,1437.8818,1290.3521,5
LAS,DEN,1437.8818,1422.3618,1
LAS,SAS,1437.8818,1720.9634,-10
LAS,NJN,1437.8818,1326.9081,4
LAS,SDC,1437.8818,1413.1757,1
LAS,UTA,1437.8818,1555.2854,-4
LAS,DAL,1437.8818,1556.583,-4
LAS,LAC,1437.8818,1694.5431,-9
LAS,SAC,1437.8818,1418.2802,1
LAS,CHH,1437.8818,1553.0612,-4
LAS,MIA,1437.8818,1455.8601,-1
LAS,MIN,1437.8818,1263.958,6
LAS,ORL,1437.8818,1311.8915,4
LAS,VAN,1437.8818,1352.9355,3
LAS,TOR,1437.8818,1500.3939,-2
LAS,WAS,1437.8818,1546.1045,-4
LAS,MEM,1437.8818,1608.3455,-6
LAS,NOH,1437.8818,1401.8344,1
LAS,CHA,1437.8818,1513.004,-3
LAS,NOK,1437.8818,1499.1818,-2
LAS,OKC,1437.8818,1583.2285,-5
LAS,BRK,1437.8818,1457.7372,-1
LAS,NOP,1437.8818,1526.5709,-3
LAS,CHO,1437.8818,1400.7305,1
CAR,TRH,1457.708,1208.3134,9
CAR,NYK,1457.708,1255.6846,7
CAR,CHS,1457.708,1482.5576,-1
CAR,DTF,1457.708,1199.1213,9
CAR,WSC,1457.708,1370.736,3
CAR,BOS,1457.708,1524.5715,-2
CAR,PRO,1457.708,1230.696,8
CAR,PIT,1457.708,1111.4615,12
CAR,STB,1457.708,1395.8203,2
CAR,CLR,1457.708,1287.1998,6
CAR,PHW,1457.708,1569.9929,-4
CAR,BLB,1457.708,1268.1525,7
CAR,INJ,1457.708,1312.3342,5
CAR,FTW,1457.708,1433.4027,1
CAR,MNL,1457.708,1461.1439,0
CAR,ROC,1457.708,1462.6226,0
CAR,TRI,1457.708,1398.8395,2
CAR,DNN,1457.708,1171.1479,10
CAR,INO,1457.708,1439.172,1
CAR,SHE,1457.708,1300.2838,5
CAR,WAT,1457.708,1330.1293,4
CAR,AND,1457.708,1525.3302,-2
CAR,SYR,1457.708,1559.7542,-4
CAR,MLH,1457.708,1467.2375,0
CAR,STL,1457.708,1526.5026,-2
CAR,DET,1457.708,1461.0784,0
CAR,CIN,1457.708,1401.92,2
CAR,LAL,1457.708,1283.2395,6
CAR,CHP,1457.708,1253.2574,7
CAR,CHZ,1457.708,1361.585,3
CAR,SFW,1457.708,1410.2909,2
CAR,BAL,1457.708,1510.1842,-2
CAR,PHI,1457.708,1276.1891,6
CAR,CHI,1457.708,1591.0453,-5
CAR,SEA,1457.708,1303.0555,5
CAR,OAK,1457.708,1530.7813,-3
CAR,ANA,1457.708,1157.6787,10
CAR,INA,1457.708,1505.9175,-2
CAR,SDR,1457.708,1497.4712,-1
CAR,KEN,1457.708,1546.7833,-3
CAR,DNR,1457.708,1399.2731,2
CAR,DLC,1457.708,1337.0886,4
CAR,HSM,1457.708,1218.2058,8
CAR,NOB,1457.708,1404.6008,2
CAR,MNM,1457.708,1363.6349,3
CAR,NJA,1457.708,1288.5856,6
CAR,PTP,1457.708,1285.795,6
CAR,ATL,1457.708,1580.7914,-4
CAR,MIL,1457.708,1443.2714,0
CAR,PHO,1457.708,1466.8416,0
CAR,NYA,1457.708,1613.9209,-5
CAR,MMF,1457.708,1208.356,9
CAR,MNP,1457.708,1305.5549,5
CAR,LAS,1457.708,1437.8818,1
CAR,WSA,1457.708,1423.321,1
CAR,BUF,1457.708,1362.5,3
CAR,CLE,1457.708,1692.0859,-8
CAR,UTS,1457.708,1458.4646,0
CAR,FLO,1457.708,1359.4403,3
CAR,PTC,1457.708,1222.6328,8
CAR,POR,1457.708,1556.7389,-3
CAR,VIR,1457.708,1284.5851,6
CAR,TEX,1457.708,1337.9463,4
CAR,MMP,1457.708,1260.14,7
CAR,HOU,1457.708,1654.6359,-7
CAR,GSW,1457.708,1822.2881,-13
CAR,KCO,1457.708,1469.8723,0
CAR,MMT,1457.708,1296.172,6
CAR,SDA,1457.708,1327.7251,5
CAR,CAP,1457.708,1516.371,-2
CAR,SAA,1457.708,1622.063,-6
CAR,NOJ,1457.708,1349.8588,4
CAR,MMS,1457.708,1374.5734,3
CAR,DNA,1457.708,1618.8855,-6
CAR,SSL,1457.708,1449.8413,0
CAR,WSB,1457.708,1560.2122,-4
CAR,KCK,1457.708,1438.9736,1
CAR,SDS,1457.708,1365.5189,3
CAR,IND,1457.708,1504.8713,-2
CAR,NYN,1457.708,1290.3521,6
CAR,DEN,1457.708,1422.3618,1
CAR,SAS,1457.708,1720.9634,-9
CAR,NJN,1457.708,1326.9081,5
CAR,SDC,1457.708,1413.1757,2
CAR,UTA,1457.708,1555.2854,-3
CAR,DAL,1457.708,1556.583,-3
CAR,LAC,1457.708,1694.5431,-8
CAR,SAC,1457.708,1418.2802,1
CAR,CHH,1457.708,1553.0612,-3
CAR,MIA,1457.708,1455.8601,0
CAR,MIN,1457.708,1263.958,7
CAR,ORL,1457.708,1311.8915,5
CAR,VAN,1457.708,1352.9355,4
CAR,TOR,1457.708,1500.3939,-2
CAR,WAS,1457.708,1546.1045,-3
CAR,MEM,1457.708,1608.3455,-5
CAR,NOH,1457.708,1401.8344,2
CAR,CHA,1457.708,1513.004,-2
CAR,NOK,1457.708,1499.1818,-1
CAR,OKC,1457.708,1583.2285,-4
CAR,BRK,1457.708,1457.7372,0
CAR,NOP,1457.708,1526.5709,-2
CAR,CHO,1457.708,1400.7305,2
WSA,TRH,1423.321,1208.3134,8
WSA,NYK,1423.321,1255.6846,6
WSA,CHS,1423.321,1482.5576,-2
WSA,DTF,1423.321,1199.1213,8
WSA,WSC,1423.321,1370.736,2
WSA,BOS,1423.321,1524.5715,-4
WSA,PRO,1423.321,1230.696,7
WSA,PIT,1423.321,1111.4615,11
WSA,STB,1423.321,1395.8203,1
WSA,CLR,1423.321,1287.1998,5
WSA,PHW,1423.321,1569.9929,-5
WSA,BLB,1423.321,1268.1525,5
WSA,INJ,1423.321,1312.3342,4
WSA,FTW,1423.321,1433.4027,0
WSA,MNL,1423.321,1461.1439,-1
WSA,ROC,1423.321,1462.6226,-1
WSA,TRI,1423.321,1398.8395,1
WSA,DNN,1423.321,1171.1479,9
WSA,INO,1423.321,1439.172,-1
WSA,SHE,1423.321,1300.2838,4
WSA,WAT,1423.321,1330.1293,3
WSA,AND,1423.321,1525.3302,-4
WSA,SYR,1423.321,1559.7542,-5
WSA,MLH,1423.321,1467.2375,-2
WSA,STL,1423.321,1526.5026,-4
WSA,DET,1423.321,1461.0784,-1
WSA,CIN,1423.321,1401.92,1
WSA,LAL,1423.321,1283.2395,5
WSA,CHP,1423.321,1253.2574,6
WSA,CHZ,1423.321,1361.585,2
WSA,SFW,1423.321,1410.2909,0
WSA,BAL,1423.321,1510.1842,-3
WSA,PHI,1423.321,1276.1891,5
WSA,CHI,1423.321,1591.0453,-6
WSA,SEA,1423.321,1303.0555,4
WSA,OAK,1423.321,1530.7813,-4
WSA,ANA,1423.321,1157.6787,9
WSA,INA,1423.321,1505.9175,-3
WSA,SDR,1423.321,1497.4712,-3
WSA,KEN,1423.321,1546.7833,-4
WSA,DNR,1423.321,1399.2731,1
WSA,DLC,1423.321,1337.0886,3
WSA,HSM,1423.321,1218.2058,7
WSA,NOB,1423.321,1404.6008,1
WSA,MNM,1423.321,1363.6349,2
WSA,NJA,1423.321,1288.5856,5
WSA,PTP,1423.321,1285.795,5
WSA,ATL,1423.321,1580.7914,-6
WSA,MIL,1423.321,1443.2714,-1
WSA,PHO,1423.321,1466.8416,-2
WSA,NYA,1423.321,1613.9209,-7
WSA,MMF,1423.321,1208.356,8
WSA,MNP,1423.321,1305.5549,4
WSA,LAS,1423.321,1437.8818,-1
WSA,CAR,1423.321,1457.708,-1
WSA,BUF,1423.321,1362.5,2
WSA,CLE,1423.321,1692.0859,-9
WSA,UTS,1423.321,1458.4646,-1
WSA,FLO,1423.321,1359.4403,2
WSA,PTC,1423.321,1222.6328,7
WSA,POR,1423.321,1556.7389,-5
WSA,VIR,1423.321,1284.5851,5
WSA,TEX,1423.321,1337.9463,3
WSA,MMP,1423.321,1260.14,6
WSA,HOU,1423.321,1654.6359,-8
WSA,GSW,1423.321,1822.2881,-14
WSA,KCO,1423.321,1469.8723,-2
WSA,MMT,1423.321,1296.172,4
WSA,SDA,1423.321,1327.7251,3
WSA,CAP,1423.321,1516.371,-3
WSA,SAA,1423.321,1622.063,-7
WSA,NOJ,1423.321,1349.8588,3
WSA,MMS,1423.321,1374.5734,2
WSA,DNA,1423.321,1618.8855,-7
WSA,SSL,1423.321,1449.8413,-1
WSA,WSB,1423.321,1560.2122,-5
WSA,KCK,1423.321,1438.9736,-1
WSA,SDS,1423.321,1365.5189,2
WSA,IND,1423.321,1504.8713,-3
WSA,NYN,1423.321,1290.3521,5
WSA,DEN,1423.321,1422.3618,0
WSA,SAS,1423.321,1720.9634,-10
WSA,NJN,1423.321,1326.9081,3
WSA,SDC,1423.321,1413.1757,0
WSA,UTA,1423.321,1555.2854,-5
WSA,DAL,1423.321,1556.583,-5
WSA,LAC,1423.321,1694.5431,-10
WSA,SAC,1423.321,1418.2802,0
WSA,CHH,1423.321,1553.0612,-5
WSA,MIA,1423.321,1455.8601,-1
WSA,MIN,1423.321,1263.958,6
WSA,ORL,1423.321,1311.8915,4
WSA,VAN,1423.321,1352.9355,2
WSA,TOR,1423.321,1500.3939,-3
WSA,WAS,1423.321,1546.1045,-4
WSA,MEM,1423.321,1608.3455,-6
WSA,NOH,1423.321,1401.8344,1
WSA,CHA,1423.321,1513.004,-3
WSA,NOK,1423.321,1499.1818,-3
WSA,OKC,1423.321,1583.2285,-6
WSA,BRK,1423.321,1457.7372,-1
WSA,NOP,1423.321,1526.5709,-4
WSA,CHO,1423.321,1400.7305,1
BUF,TRH,1362.5,1208.3134,5
BUF,NYK,1362.5,1255.6846,4
BUF,CHS,1362.5,1482.5576,-4
BUF,DTF,1362.5,1199.1213,6
BUF,WSC,1362.5,1370.736,0
BUF,BOS,1362.5,1524.5715,-6
BUF,PRO,1362.5,1230.696,5
BUF,PIT,1362.5,1111.4615,9
BUF,STB,1362.5,1395.8203,-1
BUF,CLR,1362.5,1287.1998,3
BUF,PHW,1362.5,1569.9929,-7
BUF,BLB,1362.5,1268.1525,3
BUF,INJ,1362.5,1312.3342,2
BUF,FTW,1362.5,1433.4027,-3
BUF,MNL,1362.5,1461.1439,-3
BUF,ROC,1362.5,1462.6226,-4
BUF,TRI,1362.5,1398.8395,-1
BUF,DNN,1362.5,1171.1479,7
BUF,INO,1362.5,1439.172,-3
BUF,SHE,1362.5,1300.2838,2
BUF,WAT,1362.5,1330.1293,1
BUF,AND,1362.5,1525.3302,-6
BUF,SYR,1362.5,1559.7542,-7
BUF,MLH,1362.5,1467.2375,-4
BUF,STL,1362.5,1526.5026,-6
BUF,DET,1362.5,1461.0784,-3
BUF,CIN,1362.5,1401.92,-1
BUF,LAL,1362.5,1283.2395,3
BUF,CHP,1362.5,1253.2574,4
BUF,CHZ,1362.5,1361.585,0
BUF,SFW,1362.5,1410.2909,-2
BUF,BAL,1362.5,1510.1842,-5
BUF,PHI,1362.5,1276.1891,3
BUF,CHI,1362.5,1591.0453,-8
BUF,SEA,1362.5,1303.0555,2
BUF,OAK,1362.5,1530.7813,-6
BUF,ANA,1362.5,1157.6787,7
BUF,INA,1362.5,1505.9175,-5
BUF,SDR,1362.5,1497.4712,-5
BUF,KEN,1362.5,1546.7833,-6
BUF,DNR,1362.5,1399.2731,-1
BUF,DLC,1362.5,1337.0886,1
BUF,HSM,1362.5,1218.2058,5
BUF,NOB,1362.5,1404.6008,-1
BUF,MNM,1362.5,1363.6349,0
BUF,NJA,1362.5,1288.5856,3
BUF,PTP,1362.5,1285.795,3
BUF,ATL,1362.5,1580.7914,-8
BUF,MIL,1362.5,1443.2714,-3
BUF,PHO,1362.5,1466.8416,-4
BUF,NYA,1362.5,1613.9209,-9
BUF,MMF,1362.5,1208.356,5
BUF,MNP,1362.5,1305.5549,2
BUF,LAS,1362.5,1437.8818,-3
BUF,CAR,1362.5,1457.708,-3
BUF,WSA,1362.5,1423.321,-2
BUF,CLE,1362.5,1692.0859,-12
BUF,UTS,1362.5,1458.4646,-3
BUF,FLO,1362.5,1359.4403,0
BUF,PTC,1362.5,1222.6328,5
BUF,POR,1362.5,1556.7389,-7
BUF,VIR,1362.5,1284.5851,3
BUF,TEX,1362.5,1337.9463,1
BUF,MMP,1362.5,1260.14,4
BUF,HOU,1362.5,1654.6359,-10
BUF,GSW,1362.5,1822.2881,-16
BUF,KCO,1362.5,1469.8723,-4
BUF,MMT,1362.5,1296.172,2
BUF,SDA,1362.5,1327.7251,1
BUF,CAP,1362.5,1516.371,-5
BUF,SAA,1362.5,1622.063,-9
BUF,NOJ,1362.5,1349.8588,0
BUF,MMS,1362.5,1374.5734,0
BUF,DNA,1362.5,1618.8855,-9
BUF,SSL,1362.5,1449.8413,-3
BUF,WSB,1362.5,1560.2122,-7
BUF,KCK,1362.5,1438.9736,-3
BUF,SDS,1362.5,1365.5189,0
BUF,IND,1362.5,1504.8713,-5
BUF,NYN,1362.5,1290.3521,2
BUF,DEN,1362.5,1422.3618,-2
BUF,SAS,1362.5,1720.9634,-13
BUF,NJN,1362.5,1326.9081,1
BUF,SDC,1362.5,1413.1757,-2
BUF,UTA,1362.5,1555.2854,-7
BUF,DAL,1362.5,1556.583,-7
BUF,LAC,1362.5,1694.5431,-12
BUF,SAC,1362.5,1418.2802,-2
BUF,CHH,1362.5,1553.0612,-7
BUF,MIA,1362.5,1455.8601,-3
BUF,MIN,1362.5,1263.958,3
BUF,ORL,1362.5,1311.8915,2
BUF,VAN,1362.5,1352.9355,0
